col1,col2,col3
1.1687574424676417,0.3912954684173132,0
1.1685073939538646,0.24251679308977528,0
1.1682573454400875,0.08776654944927581,0
1.1680072969263104,-0.06914479791914263,0
1.1677572484125334,-0.22435357088436403,0
1.1675071998987563,-0.3740380143475996,0
1.1672571513849792,-0.5145124005365981,0
1.1670071028712021,-0.6423177838556268,0
1.166757054357425,-0.7543071716056229,0
1.166507005843648,-0.8477230133887121,0
1.1662569573298707,-0.9202651011507909,0
1.1660069088160936,-0.9701472079377702,0
1.1657568603023165,-0.9961410707313336,0
1.1655068117885394,-0.9976066343608191,0
1.1652567632747624,-0.9745078117857418,0
1.1650067147609853,-0.9274133726784971,0
1.1647566662472082,-0.857482938427388,0
1.1645066177334311,-0.7664384284094813,0
1.164256569219654,-0.6565216606208248,0
1.164006520705877,-0.5304391506772114,0
1.1637564721920999,-0.3912954684173135,0
1.1635064236783228,-0.2425167930897756,0
1.1632563751645457,-0.08776654944927527,0
1.1630063266507686,0.06914479791914317,0
1.1627562781369916,0.22435357088436456,0
1.1625062296232145,0.3740380143475993,0
1.1622561811094374,0.5145124005365976,0
1.1620061325956603,0.6423177838556267,0
1.161756084081883,0.7543071716056228,0
1.161506035568106,0.8477230133887126,0
1.1612559870543289,0.9202651011507907,0
1.1610059385405518,0.9701472079377701,0
1.1607558900267747,0.9961410707313336,0
1.1605058415129976,0.9976066343608191,0
1.1602557929992205,0.9745078117857416,0
1.1600057444854435,0.9274133726784972,0
1.1597556959716664,0.8574829384273881,0
1.1595056474578893,0.766438428409482,0
1.1592555989441122,0.656521660620825,0
1.1590055504303352,0.5304391506772108,0
1.158755501916558,0.3912954684173136,0
1.158505453402781,0.24251679308977486,0
1.158255404889004,0.08776654944927628,0
1.1580053563752268,-0.06914479791914216,0
1.1577553078614498,-0.22435357088436444,0
1.1575052593476727,-0.3740380143475992,0
1.1572552108338954,-0.5145124005365983,0
1.1570051623201183,-0.6423177838556265,0
1.1567551138063412,-0.7543071716056233,0
1.1565050652925641,-0.847723013388713,0
1.156255016778787,-0.9202651011507911,0
1.15600496826501,-0.9701472079377705,0
1.155754919751233,-0.9961410707313336,0
1.1555048712374558,-0.997606634360819,0
1.1552548227236787,-0.9745078117857416,0
1.1550047742099017,-0.9274133726784972,0
1.1547547256961246,-0.8574829384273877,0
1.1545046771823475,-0.7664384284094808,0
1.1542546286685704,-0.656521660620823,0
1.1540045801547933,-0.5304391506772101,0
1.1537545316410163,-0.39129546841731294,0
1.1535044831272392,-0.2425167930897741,0
1.153254434613462,-0.08776654944927552,0
1.153004386099685,0.06914479791914381,0
1.1527543375859077,0.22435357088436433,0
1.1525042890721306,0.3740380143476007,0
1.1522542405583536,0.5145124005365982,0
1.1520041920445765,0.6423177838556278,0
1.1517541435307994,0.7543071716056243,0
1.1515040950170223,0.8477230133887129,0
1.1512540465032453,0.920265101150791,0
1.1510039979894682,0.9701472079377704,1
1.150753949475691,0.9961410707313336,1
1.150503900961914,0.997606634360819,1
1.150253852448137,0.9745078117857416,1
1.1500038039343599,0.9274133726784973,1
1.1497537554205828,0.8574829384273878,1
1.1495037069068057,0.766438428409481,1
1.1492536583930286,0.6565216606208231,1
1.1490036098792515,0.5304391506772103,1
1.1487535613654745,0.39129546841731305,1
1.1485035128516974,0.24251679308977597,1
1.14825346433792,0.08776654944927387,1
1.148003415824143,-0.06914479791914369,1
1.147753367310366,-0.2243535708843642,1
1.1475033187965888,-0.3740380143476006,1
