col1,col2,col3
-0.00023234858358410753,1.027229746837422,0
0.005414892459433251,0.9849815623693388,0
0.005740353308152653,0.9540351909451426,0
0.004922050145816202,0.8961172613463871,0
0.0031565311393657,0.8240288117649628,0
-0.00023443437753490996,0.7303530472765508,0
-0.0027356874530697368,0.6159173557646609,0
-0.005730616693181364,0.4903176337049186,0
-0.008733385800483186,0.35687473833317074,0
-0.01090761321521494,0.2126121237087614,0
-0.01240950180657351,0.05773466130970642,0
-0.01292233414543718,-0.10792743802103587,0
-0.011658175027845219,-0.24552521062489646,0
-0.012132034633372538,-0.38927450113607154,0
-0.01236315880132375,-0.5230594169666214,0
-0.011434473626621615,-0.6283317629219549,0
-0.010173339143568605,-0.726983308893369,0
-0.008512309198297055,-0.8141774204970538,0
-0.007413218723246049,-0.8650757041837686,0
-0.007084958699381922,-0.9184276574758011,0
-0.014836807770450385,-1.008536929089492,0
-0.024653058053144886,-0.9970080828466691,0
-0.022995730858756586,-0.9586759559171312,0
-0.02152401949461548,-0.896723679604552,0
-0.021283091045199213,-0.807737695574634,0
-0.02141989544737792,-0.6943534838243938,0
-0.022397757180745083,-0.578791224024766,0
-0.023780433257076284,-0.4344888944991288,0
-0.025974041057279105,-0.27838262039045697,0
-0.028001573930182093,-0.12204309812857121,0
-0.029921592174126037,0.0467517015810638,0
-0.027106315703334143,0.23038979184157582,0
-0.021484959853197847,0.42213861661976554,0
-0.021006876164954724,0.5978734839588493,0
-0.016019562596389703,0.7571680649645189,0
-0.013471010526710996,0.8753418499658345,0
-0.02811296384298038,0.9507952836655279,0
-0.024978537566687116,1.0236455777559947,0
-0.020007389484516525,1.079709697500218,0
-0.016033955507891384,1.1037975593127085,0
-0.05179272534185554,0.9981481445159157,0
-0.06522616287703148,0.9829048909006534,0
-0.0579684252633719,0.9491528105383765,0
-0.05671034971146979,0.8793699746548975,0
-0.058793629160672545,0.7982243074619814,0
-0.06173388995131289,0.6964523453682872,0
-0.0630146315974343,0.5887655002816972,0
-0.06479998372796454,0.4622348572605251,0
-0.06642517068072222,0.3275340523147287,0
-0.06800695025489525,0.17541374160688397,0
-0.06940276986615022,0.034086440696319234,0
-0.07149849700235077,-0.13490479399139485,0
-0.07215164331336014,-0.2855418941945122,0
-0.07265853032287801,-0.4174725264481903,0
-0.07320904868885447,-0.5533026995928669,0
-0.07244847232386449,-0.6557450141496918,0
-0.07138470574344077,-0.7560975768448684,0
-0.06994050924452373,-0.836564477700262,0
-0.06926228207784195,-0.8681925850647074,0
-0.06894768298945585,-0.939810776842917,0
-0.09581765292074255,-0.9965706320831013,0
-0.09207460935122128,-0.9994618938616405,0
-0.0970588344748843,-0.9623611621960916,0
-0.09661664732386552,-0.9021982836408067,0
-0.09582665869775608,-0.8212235100143273,0
-0.09577315481657399,-0.7091914997951897,0
-0.0965821582309374,-0.5941399692416516,0
-0.09773783156550765,-0.45766342671110355,0
-0.09966089159229652,-0.3165363943943283,0
-0.10180844860838195,-0.16467267150303255,0
-0.10391584125884873,0.003082054547616434,0
-0.10529079709783855,0.1843383098927687,0
-0.1059631915073872,0.36757935012776066,0
-0.10624489617864538,0.5402648172726277,0
-0.10427836461294339,0.6953640566737924,0
-0.10269025649728093,0.8218013976054858,0
-0.10662225806688669,0.9161388178633288,0
-0.09890203822376366,0.9899081332928706,0
-0.0924350504110194,1.0482553826001093,0
-0.0885701255484445,1.0729846786015584,0
-0.11401069901876373,0.6816846524182517,0
-0.11851826539675127,0.8067237346946484,0
-0.11570446169713548,0.870895435521273,0
-0.11436563978858534,0.886074489153778,0
-0.11458903438678374,0.8550410800877599,0
-0.11613732226949841,0.7994120778478193,0
-0.11807006467312825,0.7250487711681182,0
-0.12175843197728368,0.609658232181401,0
-0.12488434651109258,0.44543260463666157,0
-0.12699916426138982,0.29019537769546455,0
-0.12883016004958958,0.14321705430704032,0
-0.1309151607454223,-0.000893139093988686,0
-0.1324870829600404,-0.1586800485530425,0
