col1,col2,col3
0.5452002795473404,0.8622891732952731,0
0.5352469944685605,0.7701939445057135,0
0.53408977545335,0.6582038834603314,0
0.5322378167360138,0.5330168654747681,0
0.5310746483085275,0.41036053586238347,0
0.5287956967725043,0.27075801273968425,0
0.5276876828964687,0.12579709603410036,0
0.5264451306444007,-0.03785231828213696,0
0.5256771548437117,-0.19245901089047834,0
0.523378984372935,-0.3437250375986893,0
0.5221458403581226,-0.48104713915324077,0
0.5219020252772012,-0.5960568760836424,0
0.5210462956454444,-0.713585309848593,0
0.5218449750796821,-0.803449801351815,0
0.5222989502328669,-0.8685244028169984,0
0.5221011847695114,-0.9134226041944932,0
0.5219787551972873,-0.9383472576324605,0
0.5253436144598115,-0.9284654096257058,0
0.5276241641712891,-0.8909091267609214,0
0.5288388941718322,-0.8495310358917503,0
0.5343426254750706,-0.864669646363311,0
0.5308140990473911,-0.786964900272674,0
0.5302997665233928,-0.6881597127125685,0
0.5308581363637461,-0.5589286543814238,0
0.5310868037743929,-0.40921605514146026,0
0.5317906425776462,-0.2716423999540298,0
0.5303279387403458,-0.11743042128373014,0
0.5281691769978076,0.04395310766970645,0
0.5258195907729024,0.2089246760867906,0
0.5245106967412023,0.3669283283642842,0
0.5233769020786383,0.5336760748571909,0
0.5224838719650152,0.7010234407044722,0
0.5233885325963619,0.824923793462917,0
0.5238231546613789,0.9231069906614406,0
0.525059617515,1.0003554077997474,0
0.5027792435249181,1.0539128293185342,0
0.5055758347582341,1.0932283189795582,0
0.508160749402432,1.1076808805164333,0
0.5036808127949841,1.0895419107185418,0
0.5029119970772679,1.049608248756584,0
0.5079753552169559,0.8778324274907551,0
0.5075741198537688,0.7945665346558292,0
0.5066369707651908,0.6848291081816524,0
0.5048114694342104,0.5525970824626663,0
0.5029826900937213,0.4170955948464524,0
0.5000214576248088,0.27256916637219253,0
0.4991331520444635,0.12770509406791128,0
0.4979168238684659,-0.030343950708404174,0
0.49741952299529635,-0.18361367443353407,0
0.49506542221637007,-0.34206142372831727,0
0.4938274778424372,-0.4712315062168078,0
0.4933540096149136,-0.5904303697974365,0
0.4927678175230352,-0.7087208177630137,0
0.4932721701995788,-0.8002144898859438,0
0.49375235193056266,-0.8680646800329805,0
0.49104472774179814,-0.9164559119701245,0
0.48958499861063565,-0.9423677462002265,0
0.49377101675338864,-0.932127990360082,0
0.4986759747076126,-0.8988532382837027,0
0.5001305885107694,-0.857014364058111,0
0.47020521974631035,-0.7900313686120863,0
0.4704574864923177,-0.7699518341371482,0
0.4705196053557854,-0.6947784976089232,0
0.47141277545557975,-0.5773871675736696,0
0.47176591973620424,-0.4343071123893611,0
0.47247544547766235,-0.28809928778078264,0
0.471722879821319,-0.13334588689906837,0
0.46955335080911315,0.02140674542117828,0
0.46722191029164906,0.18807250754623636,0
0.4660690716770455,0.3543964422366698,0
0.46508166755300856,0.5257395499623281,0
0.4651159991614941,0.685607073391211,0
0.46592791895442404,0.7974995122821955,0
0.4659772290832274,0.8969006708276113,0
0.4515002267219583,0.9741224322462049,0
0.4464734807987948,1.0308270670166386,0
0.44851074621025017,1.064879572188096,0
0.4509221246642236,1.0803322535004147,0
0.44825566224254754,1.0605504570512378,0
0.44918498960381,1.0201326791400076,0
0.44353557935841487,0.7034066600203412,0
0.43965786909220417,0.6523917133693649,0
0.43850535127924295,0.5318409381474235,0
0.4373443001425959,0.41055016620792883,0
0.43568556317080853,0.27545244557578336,0
0.43400724563332527,0.11805858000676167,0
0.4325124266352499,-0.06754575068161033,0
0.4316573211085064,-0.22351251426828012,0
0.43099106859221886,-0.3537929807096483,0
0.4291067964003652,-0.4941222646063192,0
0.4285349528910344,-0.6171628042476726,0
0.4289866066068802,-0.7122143432564508,0
0.428707310864318,-0.808594072437142,0
0.43207295171629806,-0.873475437610612,0
