col1,col2,col3
-0.38478248530317083,0.9311141001849232,1
-0.38296076943156987,0.9790593967792801,1
-0.380056697982562,0.9962845773952816,1
-0.3773498962125532,0.9983430070186461,1
-0.3750569752231962,0.9713016631800103,1
-0.3729627529383361,0.9212722711101513,1
-0.37107159809306534,0.8543391932718655,1
-0.36874753601337457,0.7684422324211172,1
-0.3663998512672948,0.6475623615827176,1
-0.3634680975529331,0.48517974726545393,1
-0.36277595926048883,0.3609253754390949,1
-0.36240248782125534,0.23652852631620036,0
-0.3561511137086939,0.08533734066718394,0
-0.34957736310938503,-0.060443119221373076,0
-0.34479757029048064,-0.21438519282099125,0
-0.34082087813572093,-0.36369848655145887,0
-0.33653333502230887,-0.4877196950703962,0
-0.3334895690399628,-0.6104602906953913,0
-0.3292916462399011,-0.7031147734536909,0
-0.32655393085708684,-0.8035415055122074,0
-0.4470166040518235,-0.9286265459260404,0
-0.41515732633230795,-0.9948954226211298,0
-0.41080433968386226,-1.0159863896438035,0
-0.40667326028054607,-1.014828456694886,0
-0.4028925545982163,-0.9813392568787456,0
-0.3999819329629479,-0.9230815905870947,0
-0.3987659547523783,-0.841273277757172,0
-0.3985156769765534,-0.7440892811713433,0
-0.3994753171766367,-0.6418664131855362,0
-0.4007988630942552,-0.5070077243614389,0
-0.4027035499360747,-0.37167993022280393,0
-0.3921140277092143,-0.222013041653383,0
-0.3773503861641524,-0.06156027669666056,0
-0.38273052134374,0.11678579413714907,0
-0.3892311874961709,0.3062583547910084,0
-0.3935459929164232,0.4891806081732932,0
-0.3954707794393235,0.6477429770628428,1
-0.3979034824533756,0.8529900744712122,1
-0.39743396883518817,0.963432428068837,1
-0.395780498843092,1.0614958512907187,1
-0.46216884720812224,0.9303507708745173,0
-0.4732909934853504,0.9552206987765222,0
-0.4708016135702358,0.9696384028337723,0
-0.4687969941004545,0.9740222435065935,0
-0.46826390926227324,0.9294422845546394,0
-0.4685457189231598,0.8682594888723998,0
-0.4684854082144034,0.7980251319648146,0
-0.4635217668906631,0.7008378405340558,0
-0.4626896890890811,0.579224520245067,0
-0.4607492474460355,0.4586994108752633,0
-0.4588489351720658,0.32754397220193227,0
-0.4565511613287741,0.1957449569833895,0
-0.46387274721839133,0.04027472935587251,0
-0.4739429440811475,-0.12997884527033898,0
-0.4742814189775823,-0.2724548408371484,0
-0.4749524776857475,-0.4148869711293953,0
-0.47497131749128746,-0.5329902209954701,0
-0.4750090904264815,-0.6428572918401136,0
-0.4748878507367125,-0.7380211808187173,0
-0.4756888049462322,-0.840125597008144,0
-0.5264190934563797,-0.7523063133256701,0
-0.537767422389716,-0.9828065234450238,0
-0.5342605121599718,-1.013458974904107,0
-0.5302433406707083,-1.014622422829517,0
-0.5263980955307006,-0.981231078493703,0
-0.523241699008114,-0.9199845070576669,0
-0.5214951382121732,-0.8402170183492291,0
-0.520924986202411,-0.737344252806692,0
-0.5216155846469721,-0.6360924661239513,0
-0.5227687207321895,-0.5185674686135845,0
-0.5249834769432056,-0.39683624095538167,0
-0.5268711496324677,-0.25758592685702986,0
-0.5278773119034448,-0.10081789092168683,0
-0.5276148086686688,0.07399637129020112,0
-0.5268740718437914,0.264031466616765,0
-0.5072029584261812,0.4668890449091953,0
-0.5092322912879355,0.6542408567053264,0
-0.5091885689404657,0.8334183420625331,0
-0.5083052678657406,0.9419342719484763,0
-0.5072615776353692,1.012174992290476,0
-0.5461533523027132,-0.8950083805057707,0
-0.5480825950520631,-0.990243610654641,0
-0.5440515765973656,-1.0130502303002302,0
-0.5398658967545262,-1.0117781090559899,0
-0.5360710233051201,-0.9760477783439684,0
-0.5329714611680386,-0.9119591556888634,0
-0.5313803783462383,-0.8335557044995391,0
-0.5309742434670592,-0.729056869349674,0
-0.5315620104033636,-0.6286469226170459,0
-0.532672824002823,-0.5132736568195221,0
-0.535138423767106,-0.39860793422403884,0
-0.5371786288881564,-0.2682361242168951,0
-0.5382470208449867,-0.12220543641096206,0
-0.5383139517330892,0.041239348237767134,0
-0.5377330382864163,0.22293983635347647,0
-0.5354581755131435,0.4084598840600797,0
-0.5141988839867851,0.608208288297695,0
