col1,col2,col3
0.04501857130812657,1.0442212573996272,0.0
0.045167488187480176,0.9575773724977525,0.0
0.0451979195491956,0.9592654935500896,0.0
0.045598428514083716,0.877452569976917,0.0
0.045513335295225,0.7554314644513842,0.0
0.0456549881529896,0.6507054324703854,0.0
0.04610943292165486,0.5497797067168486,0.0
0.04600191066705415,0.40523571006385767,0.0
0.04608467216857142,0.24491138322601322,0.0
0.046384763451441546,0.14240628800196567,0.0
0.046606843361771115,-0.046996116076151936,0.0
0.046257025508924195,-0.18539445382977945,0.0
0.046605985859735286,-0.38267769350399705,0.0
0.04681566932057604,-0.49040415949447036,0.0
0.04678236319658935,-0.641892332756529,0.0
0.04714769636364515,-0.735669040143062,0.0
0.047376896990405176,-0.8066733824677742,0.0
0.04748474246047725,-0.8837292996937133,0.0
0.04724560054162695,-0.978600316657083,0.0
0.04734725076185692,-0.9743355884657787,0.0
0.04786075604568061,-0.954896471985791,0.0
0.04771703519098147,-0.9670651243231153,0.0
0.04770611055943783,-0.9712596788510928,0.0
0.04809541062388725,-0.8516504985761995,0.0
0.047992450890064986,-0.8211263105201991,0.0
0.048106107857566936,-0.637290926778673,0.0
0.048555948340129745,-0.5489991363276577,0.0
0.0482957940970555,-0.42477799812704814,0.0
0.04836621738391094,-0.310021342057092,0.0
0.04859847655892801,-0.123595952064156,0.0
0.04890178237833482,0.08542385666235339,0.0
0.048766078779379995,0.15301060948344247,0.0
0.04907512743078643,0.3491041232765038,0.0
0.04928117745040238,0.536823361090553,0.0
0.04952230981705462,0.6132033166550757,0.0
0.04931446722153105,0.7311325996566694,0.0
0.04975120322895805,0.8425753310920419,0.0
0.0495628246343925,0.9068907163522419,0.0
0.0499217542790817,0.9309312029661972,0.0
0.04991309400282442,0.9456481314669462,0.0
0.0498670848224354,1.0099504467177434,0.0
0.05031028908257339,1.021657001511165,0.0
0.050167829873299166,0.8968130820096476,0.0
0.050268681315731256,0.8407277807621019,0.0
0.05048860081740658,0.7686932090740165,0.0
0.050769042028452636,0.7053067760320734,0.0
0.05066783641281413,0.5276130434317223,0.0
0.05076377434681882,0.45147027101296916,0.0
0.05079379114239913,0.22130832629837305,0.0
0.05116331599956309,0.1557371854631426,0.0
0.051263174488895114,-0.03907578325915261,0.0
0.051281933124837524,-0.1850018928535268,0.0
0.0513084727180984,-0.364854281200322,0.0
0.05163199988862584,-0.46558083099074965,0.0
0.05194662817420313,-0.6570178761075395,0.0
0.05203049677683625,-0.7833705362244664,0.0
0.052231080833289846,-0.8451649883503716,0.0
0.051899090838275125,-0.875259693080443,0.0
0.05253318469717352,-0.9385705537322033,0.0
0.052322061532572524,-0.9920296452073049,0.0
0.05279166317306649,-0.991774056373197,0.0
0.052520283613550454,-1.0165922291049567,0.0
0.052760089277693926,-0.9021031190237729,0.0
0.052820081222394434,-0.8409363277049022,0.0
0.052943893758445125,-0.7660259432183696,0.0
0.05332668690194266,-0.6778414795902034,0.0
0.05339829801660749,-0.5042649132181253,0.0
0.05365243188214101,-0.3754392279438194,0.0
0.05357295028389067,-0.2513388414189019,0.0
0.053615496888585176,-0.12449330994048455,0.0
0.05353892949925313,0.05693449295825431,0.0
0.05414612064115351,0.20839987421762302,0.0
0.05403116312882366,0.34107170387998165,0.0
0.054233582084947524,0.4744386167732649,0.0
0.05419946548522673,0.6144190551633343,0.0
0.054397624011328194,0.7456913134144663,0.0
0.05473144136044187,0.8275481462472973,0.0
0.05443955446862808,0.8869747573257146,0.0
0.054629687355209774,0.9901069729572698,0.0
0.054677547930417875,0.9968870345751594,0.0
0.0551424318281305,0.9557920693333563,0.0
0.05487511724096663,0.9664643210364318,0.0
0.05500841581825015,0.9745886394931259,0.0
0.05524712373298354,0.8951006709418596,0.0
0.05548520734635187,0.7639997288828966,0.0
0.05555037973874223,0.7182376715278227,0.0
0.05548007689820703,0.5083669444963977,0.0
0.05609057427161535,0.4593802283565078,0.0
