col1,col2,col3
0.20439764345115385,0.4517506624303209,0.09459677952844969
0.16566768918831443,0.29996958412349173,0.07654559724683985
0.16187828325651665,0.29534684057872873,0.06800922341530624
0.1634374626732269,0.31548825851158924,0.06627762240621227
0.17636824411464946,0.2846953848829994,0.06510852892595453
0.1766748901999069,0.2645493419150995,0.05644634303772822
0.1696816469778204,0.20246785397035616,0.05188605656997414
0.17204944386926524,0.15379108405740816,0.0422508532014243
0.15570541988785802,0.08154364295875283,0.03129419962798252
0.15608095297908164,0.03131486633037173,0.02191293180791032
0.13676372354154953,-0.011800017766594895,0.022671966573013513
0.13799480725909508,-0.06410185335337015,0.01626701676809894
0.12189771565478935,-0.06892699473832309,0.0058670967402152385
0.12338574868034335,-0.0311661168994819,-0.0018237384794472788
0.10476315897710009,-0.020100258064222665,0.0013681784137142827
0.10620840913802532,-0.023720504241310003,0.0010835587946100844
0.07520272072097356,-0.029492821268001457,-0.0013812690240255776
0.06887167129821492,-0.03029029293466934,-0.00605325029749082
0.054230680721905955,-0.012906047594771763,-0.001883927880892422
0.05456943334949926,0.004874213742513289,0.0020993194063301246
0.07703883482284546,-0.02916061235913192,-0.0001506186199673465
0.10054885287252269,-0.06438377026190789,-0.003942900849391862
0.0925130052030152,-0.10430492838754812,-0.00012620581347544402
0.09764149928260224,-0.1318010034599535,0.0051000686457891575
0.1014869922699333,-0.17792216821611007,0.004245592791858321
0.11383417354707248,-0.21708326490168517,0.00397103850564573
0.12561788549106367,-0.25271360983818525,0.0019304649288365283
0.11990476337238576,-0.2500187490809349,0.011736290884591938
0.12271132704957921,-0.2674034359014499,0.016635041437522702
0.13624014738725077,-0.2282070628122561,0.019074498723572475
0.13596078846905257,-0.22018660034446036,0.02822168539380776
0.14719414133215736,-0.20794776955455063,0.04024034669862342
0.12431409417628636,-0.15170282355488673,0.05115172929631484
0.13012298319683957,-0.0952489836430912,0.060789428278051894
0.1541237823762973,-0.04116696681393073,0.07001766021676459
0.1848493361205792,0.031572959709700144,0.08353897764746154
0.25310944512045275,0.050880136290364364,0.09781040641455907
0.27882238797276004,0.07000862162024157,0.11489919829192674
0.3080849025340946,0.06730063207034531,0.12593314910961273
0.3769165778054582,0.05240562789014547,0.13366777497358706
0.44810280395895496,0.07115135740832201,0.15009454099071284
0.5042594834650469,0.08807514371999625,0.17372266591778374
0.5377068787903614,0.09739118887248122,0.17787870448928045
0.5899311420093643,0.06171628592795386,0.17337019969293488
0.6468206962531973,0.04725073201832686,0.18465795483220582
0.7250968537392097,0.07919168650390063,0.21232144944738351
0.7228131098556076,0.09926189466431934,0.22430514454086392
0.7183551586339263,0.06728539047760185,0.20950790803258457
0.7105243428977168,0.06896697438210175,0.20769097270762593
0.8025165393903464,0.08077742181293068,0.23413868929991644
0.8307983789614113,0.12026796815351659,0.25424123108802377
0.8037225274474977,0.0957978432785227,0.24548960371241435
0.7791297499543823,0.08563751374676087,0.23917623646523722
0.8352189000250085,0.047744895989399794,0.2505656993530181
0.8699439631298986,0.05579759705370879,0.27291342737257196
0.8564760104353084,0.025116491601423263,0.27932144374276824
0.8383264176882896,-0.01060348441185166,0.2703593744758148
0.8716207566366094,-0.11591239984880719,0.26552550986575163
0.934542365097407,-0.15345358852327706,0.27790877933632885
0.9328812418330443,-0.1661568358998018,0.2908324089198189
0.8977146580136761,-0.2451924619486654,0.2842681358538268
0.8644294729693023,-0.29781434470444523,0.26931628183479717
0.8934797750190846,-0.28640001050185404,0.27289198904231426
0.8929287177590837,-0.2761783046528308,0.2860881653707814
0.8463756083364302,-0.3006782084466124,0.2823855778736206
0.7805568668521943,-0.236637366453202,0.2667728928497404
0.7866362227041677,-0.12532135039264602,0.26136516613128435
0.7666712091084769,-0.05765249426557073,0.27082842083034464
0.7159646709212595,0.013257786134535543,0.26834096673273855
0.6391901415596699,0.08946977573463144,0.2541417196632967
0.6305780246065815,0.2233863198356083,0.2394233482152952
0.5860509727926786,0.29878336775031933,0.24655739463597115
0.5393645887346086,0.37020948671752407,0.23827041175842112
0.4893396673018078,0.3200552283383544,0.22209012668137795
0.4875240719083571,0.2843428100527916,0.20357822059290598
0.4719847575380296,0.25476415528224905,0.20309323362425413
0.4204041960687519,0.2250101696379403,0.19490124980810375
0.3836059773556775,0.1816425615382613,0.17968917516310468
0.3679810245291013,0.1234586326669902,0.15955674587463164
0.3698234804245968,0.04264798123866598,0.14386638373918625
0.32783136667307566,0.014982514257942725,0.13742464666202214
0.2619467830195674,0.03810000558989213,0.12736212248636414
0.2227133688881664,0.051561054446178645,0.11364562692394609
0.20622957817527077,0.052266466892676,0.08726158990800092
0.16683929192407554,0.0844580772544985,0.07626990105643827
0.114167631649714,0.12118853933233531,0.06746812198556107
0.07480421559749573,0.1638688462022735,0.06538408698278486
0.06239551698282142,0.20578013588247934,0.04088524629825674
0.050903333606871826,0.2456592692579207,0.03224420405533612
0.04769512300018519,0.2516655079431729,0.02427179275958924
0.043523948849793825,0.24915297868090747,0.019563988846647007
0.040666088401547285,0.24597574779193465,0.004988392257887497
0.03199148441770916,0.19947691739048157,-0.008701197187077625
0.04148551795562483,0.22161106320439572,-0.009651114129836103
0.04273483190560512,0.25246555491344225,-0.008122813506452609
0.042217132092186915,0.239553108792931,-0.014323638728681587
0.05930157502454492,0.20347430364070185,-0.02260979280480413
0.08082946256809365,0.16237694654732682,-0.017990606182269886
0.10673303256099587,0.15388547681798492,-0.001118732358511565
0.17321081634161217,0.07506780554535286,0.022781552539536953
